system_id,system_name,system_type,scenario_id,scenario_name,time_step,phase,phase_changed,potential,connectedness,resilience,rigidity,memory,novelty,release_flag
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,66,r,False,0.53385,0.4999,0.52578,0.41964,0.70672,0.12502,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,67,r,False,0.55873,0.53491,0.49376,0.44998,0.71343,0.11627,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,68,K,True,0.58339,0.56746,0.46271,0.48196,0.72043,0.10813,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,69,K,False,0.60769,0.59774,0.43255,0.51544,0.72772,0.10056,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,70,K,False,0.63153,0.6259,0.40323,0.55034,0.7353,0.09352,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,71,K,False,0.6548,0.65209,0.37468,0.58654,0.74316,0.08698,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,72,K,False,0.67741,0.67644,0.34686,0.62396,0.75129,0.08089,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,73,K,False,0.69926,0.69909,0.31971,0.66252,0.75968,0.07523,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,74,K,False,0.72029,0.72015,0.29318,0.70213,0.76832,0.06996,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,75,Omega,True,0.74043,0.73974,0.26724,0.74271,0.77721,0.06506,1
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,76,alpha,True,0.31098,0.23672,0.56724,0.28223,0.6684,0.35315,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,77,r,True,0.44122,0.2545,0.63461,0.26562,0.67755,0.12039,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,78,r,False,0.46588,0.30669,0.69151,0.28455,0.68314,0.17333,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,79,r,False,0.49076,0.35522,0.65416,0.30591,0.68903,0.1612,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,80,r,False,0.51575,0.40035,0.61814,0.32953,0.69521,0.14991,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,81,r,False,0.54073,0.44233,0.58337,0.35525,0.7017,0.13942,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,82,r,False,0.56556,0.48136,0.54976,0.38291,0.70849,0.12966,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,83,r,False,0.59013,0.51767,0.51723,0.4124,0.71557,0.12058,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,84,K,True,0.61432,0.55143,0.4857,0.44357,0.72294,0.11214,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,85,K,False,0.63801,0.58283,0.4551,0.47631,0.7306,0.10429,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,86,K,False,0.66111,0.61203,0.42537,0.51051,0.73853,0.09699,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,87,K,False,0.68351,0.63919,0.39644,0.54607,0.74673,0.0902,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,88,K,False,0.70514,0.66445,0.36826,0.58289,0.7552,0.08389,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,89,K,False,0.72594,0.68794,0.34078,0.62089,0.76391,0.07802,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,90,K,False,0.74583,0.70978,0.31394,0.65998,0.77286,0.07255,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,91,K,False,0.76479,0.7301,0.28771,0.70008,0.78203,0.06748,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,92,Omega,True,0.78278,0.74899,0.26204,0.74113,0.79143,0.06275,1
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,93,alpha,True,0.32877,0.23968,0.56204,0.28163,0.68063,0.32914,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,94,r,True,0.49427,0.27076,0.60597,0.29569,0.68771,0.16757,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,95,r,False,0.51927,0.32181,0.67165,0.31538,0.69394,0.16955,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,96,r,False,0.54423,0.36928,0.63471,0.33744,0.70047,0.15768,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,97,r,False,0.56903,0.41343,0.59909,0.36172,0.7073,0.14664,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,98,r,False,0.59356,0.45449,0.56468,0.38804,0.71442,0.13638,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,99,r,False,0.61768,0.49268,0.53141,0.41627,0.72184,0.12683,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,100,r,False,0.6413,0.52819,0.49918,0.44628,0.72953,0.11795,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,101,K,True,0.6643,0.56122,0.46794,0.47795,0.7375,0.1097,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,102,K,False,0.6866,0.59193,0.43761,0.51114,0.74574,0.10202,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,103,K,False,0.70812,0.6205,0.40813,0.54577,0.75424,0.09488,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,104,K,False,0.72879,0.64706,0.37944,0.58172,0.76298,0.08823,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,105,K,False,0.74855,0.67177,0.35147,0.61891,0.77197,0.08206,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,106,K,False,0.76738,0.69474,0.3242,0.65725,0.78118,0.07631,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,107,K,False,0.78523,0.71611,0.29755,0.69665,0.7906,0.07097,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,108,K,False,0.80209,0.73598,0.27149,0.73705,0.80022,0.066,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,109,Omega,True,0.81796,0.75447,0.24598,0.77837,0.81004,0.06138,1
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,110,alpha,True,0.34355,0.24143,0.54598,0.29578,0.69663,0.3327,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,111,r,True,0.48861,0.28228,0.60621,0.29599,0.68347,0.15422,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,112,r,False,0.51359,0.33252,0.66472,0.31622,0.68963,0.16687,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,113,r,False,0.53857,0.37924,0.62808,0.33878,0.69609,0.15519,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,114,r,False,0.56343,0.4227,0.59273,0.36351,0.70285,0.14433,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,115,r,False,0.58802,0.46311,0.55858,0.39027,0.70991,0.13422,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,116,r,False,0.61225,0.50069,0.52555,0.4189,0.71726,0.12483,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,117,r,False,0.63599,0.53564,0.49355,0.44928,0.72489,0.11609,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,118,K,True,0.65914,0.56815,0.46251,0.48129,0.7328,0.10796,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,119,K,False,0.68161,0.59838,0.43237,0.51481,0.74098,0.10041,0
ACYP002,River-Floodplain Governance,social-ecological,CY001,Balanced renewal,120,K,False,0.70331,0.62649,0.40307,0.54974,0.74942,0.09338,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,1,K,False,0.721,0.7954,0.24611,0.70337,0.60865,0.05115,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,2,Omega,True,0.74112,0.80972,0.22224,0.74746,0.61755,0.04757,1
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,3,alpha,True,0.31127,0.25911,0.52224,0.28403,0.53109,0.30231,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,4,r,True,0.33792,0.28236,0.58406,0.27185,0.54316,0.083,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,5,r,False,0.3603,0.3326,0.67288,0.29208,0.54748,0.16685,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,6,r,False,0.38335,0.37931,0.63625,0.31464,0.55208,0.15517,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,7,r,False,0.40698,0.42276,0.6009,0.33938,0.55696,0.14431,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,8,r,False,0.43112,0.46317,0.56675,0.36614,0.56214,0.13421,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,9,r,False,0.45565,0.50075,0.53371,0.39478,0.56761,0.12481,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,10,r,False,0.48045,0.5357,0.50171,0.42516,0.57337,0.11608,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,11,K,True,0.50541,0.5682,0.47068,0.45717,0.57944,0.10795,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,12,K,False,0.53041,0.59842,0.44054,0.49069,0.5858,0.10039,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,13,K,False,0.55531,0.62653,0.41124,0.52562,0.59246,0.09337,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,14,K,False,0.58001,0.65268,0.38271,0.56185,0.59942,0.08683,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,15,K,False,0.60437,0.67699,0.3549,0.5993,0.60668,0.08075,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,16,K,False,0.62828,0.6996,0.32777,0.63788,0.61422,0.0751,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,17,K,False,0.65163,0.72063,0.30126,0.67751,0.62204,0.06984,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,18,K,False,0.67433,0.74018,0.27532,0.71812,0.63013,0.06495,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,19,Omega,True,0.6963,0.75837,0.24993,0.75964,0.63848,0.06041,1
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,20,alpha,True,0.29244,0.24268,0.54993,0.28866,0.5491,0.34275,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,21,r,True,0.354,0.27034,0.58586,0.26971,0.55431,0.09043,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,22,r,False,0.37687,0.32141,0.68074,0.28938,0.55883,0.16965,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,23,r,False,0.40035,0.36891,0.64379,0.31142,0.56364,0.15777,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,24,r,False,0.42436,0.41309,0.60815,0.33568,0.56873,0.14673,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,25,r,False,0.44879,0.45417,0.57374,0.36199,0.57411,0.13646,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,26,r,False,0.47352,0.49238,0.54045,0.3902,0.5798,0.1269,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,27,r,False,0.49845,0.52791,0.50822,0.4202,0.58578,0.11802,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,28,K,True,0.52345,0.56096,0.47698,0.45185,0.59206,0.10976,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,29,K,False,0.5484,0.59169,0.44664,0.48503,0.59864,0.10208,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,30,K,False,0.57316,0.62027,0.41715,0.51965,0.60552,0.09493,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,31,K,False,0.59763,0.64686,0.38845,0.55559,0.61269,0.08829,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,32,K,False,0.62168,0.67158,0.36048,0.59277,0.62015,0.08211,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,33,K,False,0.64519,0.69457,0.3332,0.6311,0.62789,0.07636,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,34,K,False,0.66809,0.71595,0.30655,0.67049,0.63591,0.07101,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,35,K,False,0.69026,0.73583,0.28048,0.71089,0.64419,0.06604,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,36,Omega,True,0.71164,0.75432,0.25497,0.7522,0.65273,0.06142,1
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,37,alpha,True,0.29889,0.24138,0.55497,0.28584,0.56135,0.20425,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,38,r,True,0.37331,0.27588,0.59099,0.28491,0.56992,0.10386,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,39,r,False,0.3967,0.32657,0.67228,0.30484,0.57468,0.16836,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,40,r,False,0.42064,0.37371,0.63548,0.32712,0.57973,0.15657,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,41,r,False,0.44501,0.41755,0.59998,0.3516,0.58507,0.14561,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,42,r,False,0.4697,0.45832,0.56568,0.37812,0.59071,0.13542,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,43,r,False,0.49461,0.49624,0.53251,0.40653,0.59664,0.12594,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,44,r,False,0.51961,0.5315,0.50039,0.4367,0.60288,0.11712,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,45,K,True,0.54457,0.5643,0.46924,0.46852,0.60941,0.10893,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,46,K,False,0.56937,0.5948,0.439,0.50186,0.61624,0.1013,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,47,K,False,0.59389,0.62316,0.40959,0.53662,0.62337,0.09421,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,48,K,False,0.61801,0.64954,0.38097,0.57269,0.63079,0.08762,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,49,K,False,0.64162,0.67407,0.35308,0.61,0.63849,0.08148,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,50,K,False,0.66461,0.69689,0.32586,0.64844,0.64646,0.07578,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,51,K,False,0.6869,0.7181,0.29927,0.68795,0.6547,0.07047,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,52,K,False,0.70841,0.73784,0.27327,0.72844,0.6632,0.06554,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,53,Omega,True,0.72906,0.75619,0.24782,0.76985,0.67195,0.06095,1
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,54,alpha,True,0.30621,0.24198,0.54782,0.29254,0.57788,0.32951,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,55,r,True,0.35816,0.28115,0.58983,0.29698,0.5691,0.08078,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,56,r,False,0.38115,0.33147,0.66505,0.31715,0.57367,0.16713,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,57,r,False,0.40474,0.37827,0.62839,0.33966,0.57853,0.15543,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,58,r,False,0.42883,0.42179,0.59301,0.36435,0.58368,0.14455,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,59,r,False,0.45332,0.46227,0.55883,0.39107,0.58912,0.13443,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,60,r,False,0.47811,0.49991,0.52577,0.41966,0.59485,0.12502,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,61,r,False,0.50306,0.53491,0.49375,0.45001,0.60089,0.11627,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,62,K,True,0.52806,0.56747,0.46269,0.48198,0.60723,0.10813,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,63,K,False,0.55298,0.59775,0.43254,0.51547,0.61386,0.10056,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,64,K,False,0.5777,0.6259,0.40322,0.55036,0.62079,0.09352,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,65,K,False,0.60209,0.65209,0.37467,0.58657,0.62802,0.08698,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,66,K,False,0.62605,0.67645,0.34685,0.62399,0.63553,0.08089,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,67,K,False,0.64946,0.69909,0.3197,0.66255,0.64333,0.07523,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,68,K,False,0.67223,0.72016,0.29317,0.70215,0.65139,0.06996,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,69,Omega,True,0.69426,0.73975,0.26723,0.74274,0.65972,0.06506,1
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,70,alpha,True,0.29159,0.23672,0.56723,0.28224,0.56736,0.35315,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,71,r,True,0.39273,0.2545,0.6346,0.26563,0.57651,0.12039,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,72,r,False,0.41657,0.30669,0.6915,0.28456,0.58151,0.17333,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,73,r,False,0.44088,0.35522,0.65415,0.30592,0.5868,0.1612,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,74,r,False,0.46553,0.40035,0.61814,0.32954,0.59239,0.14991,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,75,r,False,0.49041,0.44233,0.58337,0.35526,0.59827,0.13942,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,76,r,False,0.5154,0.48137,0.54976,0.38292,0.60446,0.12966,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,77,r,False,0.54038,0.51767,0.51723,0.41241,0.61094,0.12058,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,78,K,True,0.56521,0.55143,0.48569,0.44358,0.61772,0.11214,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,79,K,False,0.58979,0.58283,0.45509,0.47632,0.6248,0.10429,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,80,K,False,0.61398,0.61203,0.42536,0.51052,0.63217,0.09699,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,81,K,False,0.63768,0.63919,0.39643,0.54608,0.63982,0.0902,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,82,K,False,0.66079,0.66445,0.36825,0.5829,0.64775,0.08389,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,83,K,False,0.6832,0.68794,0.34077,0.6209,0.65595,0.07802,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,84,K,False,0.70485,0.70978,0.31394,0.65999,0.66441,0.07255,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,85,K,False,0.72565,0.7301,0.28771,0.7001,0.67311,0.06748,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,86,Omega,True,0.74556,0.74899,0.26204,0.74114,0.68206,0.06275,1
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,87,alpha,True,0.31313,0.23968,0.56204,0.28164,0.58657,0.32914,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,88,r,True,0.44912,0.27076,0.60596,0.29569,0.59365,0.16757,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,89,r,False,0.47386,0.32181,0.67165,0.31538,0.59934,0.16955,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,90,r,False,0.4988,0.36928,0.63471,0.33745,0.60533,0.15768,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,91,r,False,0.5238,0.41343,0.59909,0.36172,0.61161,0.14664,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,92,r,False,0.54874,0.45449,0.56468,0.38805,0.6182,0.13638,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,93,r,False,0.5735,0.49268,0.5314,0.41628,0.62508,0.12683,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,94,r,False,0.59796,0.52819,0.49918,0.44629,0.63225,0.11795,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,95,K,True,0.622,0.56122,0.46794,0.47795,0.63972,0.1097,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,96,K,False,0.64551,0.59193,0.43761,0.51115,0.64746,0.10202,0
ACYP003,Urban Stormwater System,infrastructure,CY001,Balanced renewal,97,K,False,0.6684,0.6205,0.40813,0.54577,0.65549,0.09488,0
